Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-15 00:00:00-05:00,24.496379965846995,24.50974108395914,23.752581607869665,23.788211822509766,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.83497296480989,23.95745552127747,23.427441948588125,23.603370666503906,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,24.01535261939484,24.266998267057435,23.716943071398276,24.21132469177246,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.26254219264238,24.732427280013937,24.111110007626575,24.396160125732422,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.554274249011026,25.04642845324511,24.43401912187804,25.030839920043945,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,25.00857336059708,25.33147945202473,24.837097779007493,25.160005569458008,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.329257508644098,25.46732863154892,25.11992595336526,25.18673324584961,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.035294330902254,25.04865714505575,24.280360743606824,24.30485725402832,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.1955314297915,26.304652866471436,25.67888069152832,25.67888069152832,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.903807377160213,26.54294078942319,25.734559191166447,26.47835922241211,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.367012339234698,26.723322972395344,26.021835404565344,26.090871810913086,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.28906482932585,26.53848137725564,25.850356752527166,26.41822624206543,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.38927351028599,26.520662326578503,26.191075727016617,26.422677993774414,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.38928400913077,26.836900188303304,26.34697153327678,26.62533950805664,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.83325702823042,26.88020890532146,26.661106399900362,26.815372467041016,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.833255438234904,26.884678026144194,26.4822455729834,26.589561462402344,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.50460928390472,26.7930172733409,26.477779880030614,26.766189575195312,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.866798662961507,27.309474475171598,26.86456415845133,27.28040885925293,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.4480849442056,27.92876773418781,27.387720922081506,27.919824600219727,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.1836397519824,28.50111502281552,28.07408935106872,28.273069381713867,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.456394175420307,28.456394175420307,28.09197050482817,28.411680221557617,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.50334899575121,28.814117337065813,28.375912330120336,28.579364776611328,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.53464373802856,28.791753230665996,28.494400498261587,28.778339385986328,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.72469017042502,28.84765614006931,28.691155547547964,28.71798324584961,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.755986560261935,28.95273208618164,28.628551598396026,28.95273208618164,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.06898617747203,29.735233306884766,28.988499695220717,29.735233306884766,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.72182158397097,29.869380713877174,29.326096067024803,29.54966926574707,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.413287863185527,29.422232701058835,28.65090247865047,28.793989181518555,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.793995102234582,29.259027835041444,28.306607093059874,29.15842056274414,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.064519931985192,29.191958310724683,28.671032274876598,28.720218658447266,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.89683935301385,29.12711950202075,28.684445471395218,28.861066818237305,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.83200266833348,28.95720312012517,28.637491655804688,28.921430587768555,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.86330008875104,28.966141845362078,28.688913274100905,28.738096237182617,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.747045809793374,28.78505284884034,28.116569380673152,28.261892318725586,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.70680167500185,28.923667983342046,28.22835679986211,28.304370880126953,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.608426467613626,28.968381161803812,27.96006384646117,28.42509651184082,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.261890424764342,28.442984179863764,27.678364207523718,27.837100982666016,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.8907610481892,27.895231762365803,27.300527844629684,27.329591751098633,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.34524379357899,27.924299400851165,27.193213914616464,27.82369041442871,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.812506048221806,28.036079245224027,27.405602897906892,27.631410598754883,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.696241652894635,27.93546485900879,27.470433995890893,27.93546485900879,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.147869048719393,28.465342615236214,28.091975743104673,28.402742385864258,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.39379736822414,28.87671631544111,28.25294686148329,28.722450256347656,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.785055085724473,28.89684170741661,28.483231548301408,28.50558853149414,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.673271671737275,28.70680629741368,27.982431091144594,28.14787483215332,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.42062744430571,28.583834934551618,28.286482151952924,28.44074821472168,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.44522124311953,28.626313297924657,28.29542589088266,28.324491500854492,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.290959222012976,28.35355945901305,27.5844669342041,27.5844669342041,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.44584602350567,27.919820107445016,27.41007349338973,27.7767333984375,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.850515518670324,27.879579422760965,27.479384866159158,27.55539894104004,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.734255207991588,28.25965186914662,27.723075866076933,28.252944946289062,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.190352230362322,28.279781877715088,27.80357143622495,27.81922149658203,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.906409293090153,27.97348194147982,27.521863081209762,27.778972625732422,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.953353958100887,28.0718474686159,27.76555330877021,28.018190383911133,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.828159442577196,28.507822247696573,27.796859327699778,28.472049713134766,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.536886204818757,28.64420039724339,28.16575553956841,28.172462463378906,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,28.13669050263318,28.259656460761462,27.939946675356293,28.08079719543457,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,28.13669053445155,28.299899742176528,27.870639551780606,28.295427322387695,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,28.159050997162826,28.440753778189713,28.00478660994573,28.416160583496094,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.700100173435807,28.74481755752908,28.30661243820004,28.36026954650879,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.393803376312054,28.458639824929644,28.150109347186334,28.237302780151367,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.261891123123785,28.422862406229676,28.172461495357215,28.34461212158203,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.23282416139142,28.4161541219565,28.194817125772264,28.20823097229004,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,28.06961392917071,28.201521288960954,27.825918271669646,27.89075469970703,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,28.07409304578182,28.644203812109193,27.984663404280894,28.52794647216797,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.63973281062438,28.66208808728349,28.32002131014193,28.373680114746094,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.391567190269974,28.81188429583603,28.241773518713455,28.755990982055664,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.684439932670088,29.158413986840504,28.648667404800918,28.990734100341797,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,29.174067121105395,29.20536723160107,28.892362715188135,29.12711524963379,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.580975965523255,29.76430766680702,29.321630178493212,29.65699005126953,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,30.06164796981582,30.07953082016312,28.968375376597475,29.18971061706543,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,29.100294091395785,29.420002190988367,28.68444772347529,28.760461807250977,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.76046233835146,28.76046233835146,27.85275550197277,27.980192184448242,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.19258199981416,29.09358348682152,28.013724451698632,28.82976531982422,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.952727793155788,29.191952741378092,28.675495812417587,28.773868560791016,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.650904235580935,28.717976877919398,28.121036842874048,28.12550926208496,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.295432040096998,28.337911506531675,27.57999827015255,27.948894500732422,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,28.01174780413876,28.30585324563378,27.84336749301954,28.12175750732422,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.440558852005346,28.651596069335938,28.312589876419455,28.651596069335938,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.599954159232293,28.63811994824465,28.20482125509922,28.359731674194336,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.198091078388448,28.485459888876736,28.02297581655047,28.258708953857422,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.321572918418546,28.55506052371427,28.2587112002338,28.290142059326172,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.604446397842327,28.950185775756836,28.54831963076032,28.950185775756836,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.977131406311635,29.071423971906423,28.784055174177652,28.909778594970703,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.822223163934378,29.347568966148955,28.81773206264779,29.228580474853516,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.340834393025016,29.38349129151326,29.105101245283976,29.201641082763672,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.18591290875277,29.405928831482807,29.037737451815982,29.199382781982422,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.201638268220133,29.5518687736418,29.147755334422083,29.49798583984375,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.545136471128906,29.852710109615263,29.500232309437745,29.75617027282715,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.76964439265312,29.839241049192655,28.988357177140937,29.100610733032227,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.262259450211957,29.693312742694495,29.1971538877134,29.6439208984375,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.603509381807363,29.62371420071182,29.432885201547247,29.585548400878906,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.462064159746536,29.51145599309716,29.16346932202004,29.248783111572266,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.24879451357164,29.49799761509386,29.197158822469234,29.307165145874023,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,29.154490746110564,29.334097102646144,29.033258425230184,29.176942825317383,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.334099679355198,29.396961395808482,29.163472084090618,29.21286392211914,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,29.091628160329623,29.316135242821094,28.941208826145083,29.042236328125,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,29.073667782521266,29.116324677187777,28.81772984022848,28.882835388183594,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.938968582081824,29.008568672129062,28.47424058997086,28.692012786865234,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.445047887433837,28.75486877079605,28.20258152970438,28.606693267822266,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.71895041697203,29.037750116705233,28.703234987065564,28.934478759765625,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,29.00183171660264,29.22633886446564,28.844677398239984,28.869373321533203,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.77956775184905,28.810998611064818,28.537099655453105,28.550569534301758,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.310346224424162,28.56628419275969,28.222788588564814,28.494441986083984,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.519139088525474,28.7032348578238,28.370965280482128,28.64710807800293,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.674044530896552,28.709964773011993,28.45402683884702,28.57975196838379,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.564034622935523,28.806500951276693,28.561789072687528,28.709962844848633,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.671804745759935,28.696500666553327,28.377700959942988,28.4226016998291,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.622409651413122,28.75037862968444,28.53036263125113,28.649351119995117,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.62016947901149,28.649354789073108,28.4854638317032,28.519140243530273,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.5595494733334,29.141023783310334,28.53934465545034,28.761606216430664,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.92998263011093,29.006314215574907,28.624652862548828,28.624652862548828,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.662820147030576,28.734662348263427,28.40239280988143,28.456274032592773,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,28.16665448044861,28.393407082101064,27.946638529138717,27.957862854003906,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.191356317607806,28.314835907044447,28.031956483059833,28.15992546081543,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.489954522511706,28.498935013059615,28.28565221646699,28.4226016998291,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.384427423453044,28.442799738156538,28.236251942941006,28.386672973632812,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,28.04991065446908,28.339524947070803,28.02970412980473,28.287887573242188,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.263198693250644,28.321571018872845,27.78724302443354,28.218297958374023,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.946637258786257,27.982557494716083,27.511093050487357,27.5178279876709,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.80520827358726,27.85235456630397,26.765740857168,26.956571578979492,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.376399735020648,27.80520745879473,27.212508777933586,27.67723846435547,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,28.070126336185215,28.234017295595176,27.91072647859661,28.211566925048828,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.29687074830505,28.370958491023465,28.07236368274838,28.200332641601562,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.225031225082013,28.54607642770341,28.1936003699599,28.471988677978516,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.678540176449438,28.86488321744206,28.590982533175076,28.851409912109375,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.979378399980565,29.100610733032227,28.80650696471011,29.100610733032227,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.403692771549377,29.852706935059995,29.343074900277706,29.650651931762695,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.825769640829854,29.84148335648121,29.25776695120941,29.35430335998535,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.38762092339933,28.175641331881952,27.38762092339933,28.11277961730957,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.332790032209644,28.532601176785548,28.076852123138195,28.09930419921875,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,28.135233319873397,28.229525902908602,27.81643360798097,27.95113754272461,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.634578716274724,27.751323370004943,27.416808263347612,27.56273651123047,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.699684143066406,27.818674339543705,27.513344560165127,27.699684143066406,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.64804926166736,27.726626402829435,27.45048192062762,27.61212730407715,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.461710589214228,27.517837368681462,27.324761110285905,27.472936630249023,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.524568065170378,27.533548554043172,27.1451522592002,27.232709884643555,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.277611181803753,27.517833697359833,26.384072218242366,26.590620040893555,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.36162492547971,26.424486643368652,25.425430670805067,25.73749542236328,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.358086990285727,26.366125529097634,25.167256217105187,25.908130645751953,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,26.153940919626685,26.273468009523192,25.736723102223362,25.964500427246094,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.84046323724683,26.21708678063383,25.822420958129666,26.052453994750977,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.280238471632867,27.06054913844914,26.280238471632867,26.999658584594727,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.568901391180688,26.652345637782208,25.558557895853,25.594640731811523,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.378143126339122,26.02990549140745,24.724125045927508,25.98931121826172,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.169725006960615,26.25091353592397,25.831440043148724,25.969009399414062,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.781821941926516,26.23061279851749,25.711910273981875,26.15167999267578,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.16972694574154,26.532819638114486,26.04794414327424,26.422313690185547,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.25767954705618,26.48545857621936,26.162960168016326,26.273466110229492,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.18325472064303,26.277974093461545,25.863012048386416,25.937435150146484,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.72769935710911,25.78858989312548,25.175166220842804,25.405200958251953,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.904540468328662,25.236060026314007,23.826539266584746,23.851346969604492,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.395395222317198,24.53693473267599,20.748142758160704,23.255962371826172,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.057895642042027,25.057895642042027,23.341663078973355,23.395788192749023,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.151291718815553,24.782757708441796,23.691225656226788,24.737653732299805,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.31048693284299,25.538264282953307,24.81207880329022,25.466096878051758,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.296952804131475,25.55404927580334,25.154873718399095,25.54953956604004,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.26538085256776,25.829189232641507,25.258615427303933,25.43001365661621,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.84139681280666,25.231551236382963,24.212186473354915,24.29337501525879,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.859440121171744,25.33529281616211,24.611363054760677,25.33529281616211,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.369116693720198,25.43451866017955,24.816585271731142,24.891008377075195,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.575276926912274,24.909050483372596,24.47153640419588,24.642932891845703,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.202229228835375,25.384902554530914,24.879730835203656,25.328521728515625,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.65552982009863,25.714164636360355,24.755690658794446,24.84139060974121,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.868453169543468,25.54727877436659,24.785010650954113,25.387157440185547,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.211249269164774,25.757015228271484,25.204483845634673,25.757015228271484,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.291510119697843,26.36142180112551,25.903609718344764,26.005094528198242,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.144913632533626,26.280227254928636,25.804373001698103,26.223846435546875,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.217079742834162,26.282481696622337,26.034406447478005,26.253164291381836,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.084027871800433,26.271210918696955,25.646512082843397,25.69161605834961,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.305968662099787,25.77731324218455,25.229291567882793,25.585617065429688,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.635234029522955,26.018624685817375,25.63298003527754,25.982540130615234,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.56983511211713,25.75025446842489,25.375884906298555,25.5743465423584,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.626218168686453,25.87203951996298,25.551796769315253,25.781829833984375,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.540514871348506,26.047942319123642,25.342054977859167,25.9351806640625,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.259939556008657,26.316320393790807,25.714171738616404,25.869783401489258,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.6758303949081,25.838207465392667,25.35784339904785,25.35784339904785,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.44579338275138,25.59914928973452,24.324942349146003,24.595569610595703,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.84590212157664,25.154869669126832,24.521149732092564,24.875221252441406,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.597827478177148,24.721865987551524,24.200905968785463,24.712844848632812,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.358768109193104,25.03533789793739,24.255027614725027,24.89325714111328,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.78049581877439,25.116526723545405,24.59782252412862,24.98346710205078,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.94964660743958,25.199977653718783,24.755696396437553,25.103002548217773,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.199969230676945,25.20673465335183,24.674501329191244,24.98346710205078,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.850412958037943,24.850412958037943,24.403876067322603,24.694801330566406,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.807566866245324,25.321759795085008,24.692549483550184,25.285676956176758,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.42324609303538,25.427755802629747,25.132320786913887,25.16840362548828,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.992494316278556,25.360096709382525,24.960921189047856,25.211252212524414,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.098486904701833,25.15035629735426,24.70833085975719,24.854921340942383,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,25.017302575543457,25.281164453527882,24.918071761693685,25.227039337158203,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.20899914342884,25.25861455445786,24.927094963133552,25.042112350463867,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.987982831922718,25.20222928299877,24.83237120119208,25.19771957397461,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.109767453959662,25.747998909046213,24.992496076074826,25.65778923034668,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.70965986220278,26.065987139905182,25.642002174322815,25.655534744262695,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.784085023327272,26.04794692993164,25.73221389575054,26.04794692993164,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.318571452461196,26.8891469124748,26.235128923040396,26.855318069458008,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.629793220083585,26.641068353373214,25.91713872489583,25.998327255249023,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,26.02539276007041,26.282489219945134,25.707404037242664,25.833698272705078,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.370442893236813,26.904933801664438,26.17423697785305,26.89816665649414,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.769619154842406,27.218411829970066,26.672644052045726,27.182327270507812,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.286070133128693,27.337941261643063,26.938763961312116,26.950040817260742,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.24321640436709,27.36950890676173,26.974843116172178,27.328914642333984,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.240956241129606,27.84986838750574,27.22065825192719,27.64238739013672,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.76868425463169,27.924295887521605,27.428145298878636,27.513843536376953,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.597643192329915,27.787894567459812,27.21940754049948,27.387008666992188,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.430041554771652,27.58858292444988,27.31906259599689,27.418716430664062,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.396067788602018,27.58858280177565,27.18996400893677,27.307737350463867,135485600,0.0,0.0
