Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200
2016-03-16 00:00:00-04:00,23.821546569256316,24.20866592910591,23.816991242755677,-1.1562279680260703,153214000,0.0,0.0,-1.17520854627985,-1.0907287799441854
2016-03-17 00:00:00-04:00,24.02876498994174,24.24509779378572,23.901243665467984,-1.1568269631398747,137682800,0.0,0.0,-1.1749462412589946,-1.0911546634777316
2016-03-18 00:00:00-04:00,24.21549114317979,24.25192679670732,23.95361726717792,-1.1564042315897096,176820800,0.0,0.0,-1.1745314070730504,-1.0915812672290102
2016-03-21 00:00:00-04:00,24.122126372167408,24.513800937319427,23.942229252715144,-1.1564394665964042,142010800,0.0,0.0,-1.1738130416330834,-1.0919937695388635
2016-03-22 00:00:00-04:00,23.96728342192353,24.43182765112474,23.95817450715317,-1.153585608114495,129777600,0.0,0.0,-1.1730728841592735,-1.0923774695299888
2016-03-23 00:00:00-04:00,24.24737759046828,24.381730178098024,24.11530092858461,-1.155664296449128,102814000,0.0,0.0,-1.172487588364424,-1.0927564395374876
2016-03-24 00:00:00-04:00,24.0173805967655,24.19500008411323,23.885303944048754,-1.1572849887168457,104532000,0.0,0.0,-1.1720377718962496,-1.0931370372242806
2016-03-28 00:00:00-04:00,24.138071656977672,24.18133856778583,23.92401650331354,-1.1589760919778405,77645600,0.0,0.0,-1.1714385220134997,-1.093554246511693
2016-03-29 00:00:00-04:00,23.885305037146814,24.545686593604763,23.8830273741067,-1.1502033425723939,124760400,0.0,0.0,-1.1708125293075764,-1.0939185076536717
2016-03-30 00:00:00-04:00,24.74151978188318,25.144579205199097,24.7301332059343,-1.1435798105350805,182404400,0.0,0.0,-1.1698801290427234,-1.094220205871298
2016-03-31 00:00:00-04:00,24.985179571550667,25.02616881597024,24.79389585181011,-1.1455879993462688,103553600,0.0,0.0,-1.1689551079378075,-1.0945280748275452
2016-04-01 00:00:00-04:00,24.7711270287301,25.04894285473096,24.63905036762348,-1.1420647642673343,103496000,0.0,0.0,-1.167967416423339,-1.0948296570562468
2016-04-04 00:00:00-04:00,25.144584095503305,25.547645334557117,25.11042609836093,-1.1380835331214845,149424800,0.0,0.0,-1.1668633114263949,-1.0951040433968557
2016-04-05 00:00:00-04:00,24.937356305939478,25.21517207199624,24.91686081733245,-1.142699023897889,106314800,0.0,0.0,-1.1662200319531488,-1.095414324315638
2016-04-06 00:00:00-04:00,25.10132039752773,25.27210865594033,24.86676972993543,-1.1386472342084828,105616400,0.0,0.0,-1.1653522330986064,-1.095678599169935
2016-04-07 00:00:00-04:00,25.03755165961905,25.14457921914666,24.620829734811377,-1.1471734566072922,127207600,0.0,0.0,-1.164697992196768,-1.0960080272081438
2016-04-08 00:00:00-04:00,24.800732442178894,24.996568041349736,24.632220114343127,-1.146750577506848,94326800,0.0,0.0,-1.1635647756904255,-1.0963242590297884
2016-04-11 00:00:00-04:00,24.81439030744417,25.18784707997631,24.782509978375405,-1.1454823238362415,117630000,0.0,0.0,-1.162453616481846,-1.0966539342234616
2016-04-12 00:00:00-04:00,24.898646695307107,25.162799999820383,24.743800363162077,-1.1404793365163668,108929200,0.0,0.0,-1.1614729086429254,-1.0969450522061457
2016-04-13 00:00:00-04:00,25.23112310865527,25.581806855214097,25.23112310865527,-1.1348421190759932,133029200,0.0,0.0,-1.1603118912720956,-1.09719154704464
2016-04-14 00:00:00-04:00,25.41783999960061,25.593181793115217,25.351801684878943,-1.134630915606218,101895600,0.0,0.0,-1.159006962196319,-1.0973951502650725
2016-04-15 00:00:00-04:00,25.52942818858744,25.572695101950472,24.987460758033716,-1.1425579953409437,187756000,0.0,0.0,-1.1579978482088769,-1.097658595143522
2016-04-18 00:00:00-04:00,24.79617869009605,24.80984119530497,24.352129897325536,-1.1509079246660578,243286000,0.0,0.0,-1.157214739080679,-1.097989248095075
2016-04-19 00:00:00-04:00,24.566177690290587,24.59350443177105,24.19044498468333,-1.1529162315174695,129539600,0.0,0.0,-1.1562869580252573,-1.0983277643288736
2016-04-20 00:00:00-04:00,24.28381409831873,24.61400405082975,24.15173742237509,-1.1521410613701932,122444000,0.0,0.0,-1.1554145984399204,-1.0986538093567704
2016-04-21 00:00:00-04:00,24.349851515709464,24.349851515709464,24.028768753987,-1.1562279680260703,126210000,0.0,0.0,-1.1546242934250392,-1.0989961514676851
2016-04-22 00:00:00-04:00,23.91263040039783,24.24737561669832,23.823820657789263,-1.1572497537101512,134732400,0.0,0.0,-1.1538030411538636,-1.0992853522780557
2016-04-25 00:00:00-04:00,23.91035768340569,24.05837453082021,23.79877650067393,-1.159363588521311,112126400,0.0,0.0,-1.1529839453577773,-1.0995389849088386
2016-04-26 00:00:00-04:00,23.662138346472183,23.978665694179,23.662138346472183,-1.1619356554798326,224064800,0.0,0.0,-1.1522382685858281,-1.0998669073277239
2016-04-27 00:00:00-04:00,21.86089122590768,22.478005759323995,21.788021657981893,-1.1849421081674596,458408400,0.0,0.0,-1.1521533371075932,-1.1003641409851577
2016-04-28 00:00:00-04:00,22.22752004737877,22.28900304869992,21.46238860122781,-1.1954764013372339,328970800,0.0,0.0,-1.152390140016971,-1.100917465193212
2016-04-29 00:00:00-04:00,21.40318759232432,21.569422289064317,21.066166346316106,-1.1993166039261385,274126000,0.0,0.0,-1.1525715208533909,-1.1015143344555587
2016-05-02 00:00:00-04:00,21.39862593346886,21.42367501171499,21.041109324457665,-1.19966904252325,192640400,0.0,0.0,-1.1527442667463654,-1.102144893068625
2016-05-03 00:00:00-04:00,21.450997891643137,21.801683215022248,21.332585500396377,-1.194243353163266,227325200,0.0,0.0,-1.1528666287722311,-1.102766951259181
2016-05-04 00:00:00-04:00,21.678716380972283,21.838119754821328,21.36446669586322,-1.1977312942153944,164102000,0.0,0.0,-1.152902617248737,-1.1034539656441935
2016-05-05 00:00:00-04:00,21.53578533056578,21.55182254759705,21.23336798945784,-1.199078221694918,143562000,0.1425,0.0,-1.1530676102007973,-1.1041234492458045
2016-05-06 00:00:00-04:00,21.39145074677979,21.40977774661383,21.04321153104909,-1.2009214197838047,174799600,0.0,0.0,-1.1533177631197864,-1.1046989185514913
2016-05-09 00:00:00-04:00,21.30668519214209,21.483094612279967,21.212751654978764,-1.2006732402140394,131745600,0.0,0.0,-1.1535736439308146,-1.105271915503715
2016-05-10 00:00:00-04:00,21.38228979161332,21.43727429575784,21.102782461329344,-1.198440125757102,134747200,0.0,0.0,-1.1537680673118487,-1.1058204117925903
2016-05-11 00:00:00-04:00,21.41665688990945,21.437275424577155,21.18296967611971,-1.2016657224126535,114876400,0.0,0.0,-1.1543047788141332,-1.1063538376691997
2016-05-12 00:00:00-04:00,21.24253259860889,21.25627828538073,20.49794426775732,-1.209357695532359,305258800,0.0,0.0,-1.1550144677124488,-1.1069403781657057
2016-05-13 00:00:00-04:00,20.6193710351189,21.00197450037948,20.6193710351189,-1.2087196291045987,177571200,0.0,0.0,-1.1557651037139438,-1.1075161302543088
2016-05-16 00:00:00-04:00,21.16693414964683,21.62514249014864,20.99739755308047,-1.196809547620672,245039200,0.0,0.0,-1.1563811092333054,-1.1080157434421127
2016-05-17 00:00:00-04:00,21.66179495771821,21.696159176921626,21.308974407849057,-1.1981920347175044,187667600,0.0,0.0,-1.1569433059666367,-1.1085027192690817
2016-05-18 00:00:00-04:00,21.572445137,21.81300341824556,21.510586044732747,-1.1943992547883635,168249600,0.0,0.0,-1.157367557021716,-1.1089153783077716
2016-05-19 00:00:00-04:00,21.68241036015697,21.68241036015697,21.43726906030444,-1.195675387643884,121768400,0.0,0.0,-1.1578243553568208,-1.1092634863144202
2016-05-20 00:00:00-04:00,21.682415354326665,21.86340783204466,21.654922228673325,-1.1920597565800581,128104000,0.0,0.0,-1.1582108870883205,-1.1096063125113442
2016-05-23 00:00:00-04:00,21.96421058005496,22.26662792053805,21.918388711542036,-1.187770794571722,152074400,0.0,0.0,-1.1585882551571534,-1.1099306403919054
2016-05-24 00:00:00-04:00,22.273503708492537,22.47282318211665,22.18644302077093,-1.182560115478719,140560800,0.0,0.0,-1.1588778835674423,-1.1102341254141286
2016-05-25 00:00:00-04:00,22.60569718586985,22.850838460208927,22.477399471576582,-1.1764634264686376,152675200,0.0,0.0,-1.1591912338065873,-1.1105839438580096
2016-05-26 00:00:00-04:00,22.83710006125504,23.077660100221763,22.59883155303893,-1.1736630402079429,225324800,0.0,0.0,-1.159547421757209,-1.1108009134440497
2016-05-27 00:00:00-04:00,22.782114832994687,23.018091802943097,22.738584489748597,-1.1738757486905669,145364800,0.0,0.0,-1.1598957181062315,-1.1110520932126215
2016-05-31 00:00:00-04:00,22.81876268918461,23.002046625613865,22.64006181252492,-1.1756127400884209,169228800,0.0,0.0,-1.1602881362852495,-1.1113109763393145
2016-06-01 00:00:00-04:00,22.68588630882133,22.805021414911806,22.52780567471064,-1.1805751805915468,116693200,0.0,0.0,-1.160781214284299,-1.1116120265526992
